calories,carbohydrate,sugar,protein,Cluster,Cluster_Calorias_Promedio,Cluster_Proteinas_Promedio,Cluster_Azucar_Promedio,Cluster_Interpretacion,Cluster_Porcentaje_Total,Cluster_Tipo,Calorias_vs_Promedio_Cluster,Proteinas_vs_Promedio_Cluster,Azucar_vs_Promedio_Cluster
84.91,28.31,9.9,41.53,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-54.610000000000014,33.3,-4.629999999999999
516.57,36.73,4.34,5.37,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-112.41999999999996,-29.150000000000002,-1.1400000000000006
282.89,114.65,2.51,28.11,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-346.1,-6.410000000000004,-2.9700000000000006
255.92,157.92,2.18,3.47,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-373.07000000000005,-31.050000000000004,-3.3000000000000003
805.11,194.26,45.95,4.03,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,176.12,-30.490000000000002,40.47
399.59,56.13,5.77,4.81,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-229.40000000000003,-29.710000000000004,0.28999999999999915
128.46,151.69,8.12,0.76,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-11.060000000000002,-7.470000000000001,-6.41
88.17,49.37,0.01,0.4,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-51.35000000000001,-7.83,-14.52
64.15,6.14,0.27,29.33,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-564.84,-5.190000000000005,-5.210000000000001
0.64,75.64,3.26,6.95,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-138.88000000000002,-1.2800000000000002,-11.27
17.7,78.46,23.19,0.22,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-121.82000000000001,-8.01,8.660000000000002
474.05,4.67,1.1,39.11,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-154.94,4.589999999999996,-4.380000000000001
406.57,8.78,0.09,0.61,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-222.42000000000002,-33.910000000000004,-5.390000000000001
63.05,10.13,5.18,15.16,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-76.47000000000001,6.93,-9.35
143.51,6.17,0.54,5.0,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-485.48,-29.520000000000003,-4.94
362.78,97.21,0.55,21.11,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-266.21000000000004,-13.410000000000004,-4.930000000000001
113.31,11.5,1.73,11.6,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-515.6800000000001,-22.92,-3.7500000000000004
388.44,12.89,4.62,13.93,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-240.55,-20.590000000000003,-0.8600000000000003
207.96,16.55,76.11,1.19,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,68.44,-7.040000000000001,61.58
1646.67,9.42,5.12,245.57,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,1017.6800000000001,211.04999999999998,-0.3600000000000003
21.09,10.5,4.66,0.02,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-118.43,-8.21,-9.87
48.5,7.49,0.11,17.24,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-91.02000000000001,9.009999999999998,-14.42
57.63,7.79,4.95,3.75,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-81.89000000000001,-4.48,-9.579999999999998
642.71,12.75,2.33,35.22,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,13.720000000000027,0.6999999999999957,-3.1500000000000004
307.36,31.39,52.17,10.12,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,167.84,1.8899999999999988,37.64
301.49,10.39,14.02,4.94,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,161.97,-3.29,-0.5099999999999998
184.32,14.18,7.47,0.04,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,44.79999999999998,-8.190000000000001,-7.06
1471.33,86.51,0.79,0.58,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,842.3399999999999,-33.940000000000005,-4.69
442.15,5.62,0.79,59.69,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-186.84000000000003,25.169999999999995,-4.69
230.27,9.26,0.43,56.8,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-398.72,22.279999999999994,-5.050000000000001
161.3,35.29,3.23,3.51,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,21.78,-4.720000000000001,-11.299999999999999
976.87,7.73,3.01,49.04,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,347.88,14.519999999999996,-2.4700000000000006
141.66,38.53,2.96,10.13,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-487.33000000000004,-24.39,-2.5200000000000005
25.21,0.47,20.64,52.56,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-114.31,44.33,6.110000000000001
70.25,28.84,4.54,3.96,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-69.27000000000001,-4.2700000000000005,-9.989999999999998
88.26,18.58,5.21,99.64,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-540.73,65.12,-0.27000000000000046
190.33,22.62,0.51,11.92,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-438.65999999999997,-22.6,-4.970000000000001
282.57,9.87,1.9,0.16,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,143.04999999999998,-8.07,-12.629999999999999
219.25,3.19,5.82,12.75,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-409.74,-21.770000000000003,0.33999999999999986
248.6,24.45,5.37,0.38,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,109.07999999999998,-7.8500000000000005,-9.16
343.26,85.06,1.58,19.57,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-285.73,-14.950000000000003,-3.9000000000000004
504.09,32.76,1.46,25.73,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-124.90000000000003,-8.790000000000003,-4.0200000000000005
166.85,159.72,2.8,21.47,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-462.14,-13.050000000000004,-2.6800000000000006
30.37,38.4,0.1,35.2,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-109.15,26.970000000000002,-14.43
1716.03,19.99,6.71,25.29,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,1087.04,-9.230000000000004,1.2299999999999995
1129.21,85.35,1.69,11.92,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,500.22,-22.6,-3.7900000000000005
110.86,17.28,10.33,60.57,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-518.13,26.049999999999997,4.85
309.67,23.22,10.01,7.25,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-319.32,-27.270000000000003,4.529999999999999
134.33,23.47,4.46,23.21,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-494.65999999999997,-11.310000000000002,-1.0200000000000005
576.07,21.89,2.96,71.16,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-52.91999999999996,36.63999999999999,-2.5200000000000005
309.05,126.18,37.76,2.76,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,169.53,-5.470000000000001,23.229999999999997
576.38,15.98,0.54,36.23,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-52.610000000000014,1.7099999999999937,-4.94
643.99,31.56,2.3,57.14,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,15.0,22.619999999999997,-3.1800000000000006
35.81,3.38,0.07,0.12,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-103.71000000000001,-8.110000000000001,-14.459999999999999
116.69,19.94,9.75,3.01,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-22.830000000000013,-5.220000000000001,-4.779999999999999
92.61,1.35,3.59,0.04,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-46.91000000000001,-8.190000000000001,-10.94
779.72,24.92,1.62,22.45,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,150.73000000000002,-12.070000000000004,-3.8600000000000003
284.59,9.73,1.76,111.57,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-344.40000000000003,77.04999999999998,-3.7200000000000006
449.22,96.11,4.6,6.58,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-179.76999999999998,-27.940000000000005,-0.8800000000000008
42.3,12.14,1.86,87.25,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-586.69,52.73,-3.62
194.37,12.17,1.58,3.67,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-434.62,-30.85,-3.9000000000000004
2332.32,7.47,3.62,34.33,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,1703.3300000000002,-0.19000000000000483,-1.8600000000000003
109.42,51.67,2.54,4.5,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-30.10000000000001,-3.7300000000000004,-11.989999999999998
868.76,46.47,2.68,23.05,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,239.76999999999998,-11.470000000000002,-2.8000000000000003
74.73,2.99,1.18,0.22,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-64.79,-8.01,-13.35
109.21,7.37,15.64,0.5,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-30.310000000000016,-7.73,1.1100000000000012
1089.14,5.14,7.51,47.4,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,460.1500000000001,12.879999999999995,2.0299999999999994
231.35,60.56,0.01,5.16,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-397.64,-29.360000000000003,-5.470000000000001
124.67,22.33,0.61,1.31,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-14.850000000000009,-6.92,-13.92
64.27,0.16,51.64,0.74,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-75.25000000000001,-7.49,37.11
367.92,45.8,0.93,4.61,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-261.07,-29.910000000000004,-4.550000000000001
1148.55,10.37,5.7,30.83,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,519.56,-3.690000000000005,0.21999999999999975
375.32,131.8,16.43,4.76,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,235.79999999999998,-3.4700000000000006,1.9000000000000004
239.23,32.87,3.37,40.62,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-389.76,6.099999999999994,-2.1100000000000003
27.65,31.14,3.6,8.66,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-111.87,0.4299999999999997,-10.93
324.12,28.42,7.79,12.47,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-304.87,-22.050000000000004,2.3099999999999996
199.2,0.69,4.11,0.12,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,59.67999999999998,-8.110000000000001,-10.419999999999998
3633.16,29.07,0.35,2.32,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,3004.17,-32.2,-5.130000000000001
269.24,30.22,13.63,36.72,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-359.75,2.1999999999999957,8.15
253.14,19.23,11.22,2.35,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,113.61999999999998,-5.880000000000001,-3.3099999999999987
5.87,47.91,30.06,24.72,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-133.65,16.49,15.53
350.88,1.34,0.54,0.06,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,211.35999999999999,-8.17,-13.989999999999998
607.52,34.88,5.49,9.79,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-21.470000000000027,-24.730000000000004,0.009999999999999787
110.17,65.7,58.15,5.92,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-29.35000000000001,-2.3100000000000005,43.62
1017.32,85.12,1.71,1.85,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,388.33000000000004,-32.67,-3.7700000000000005
47.74,5.33,0.87,17.42,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-91.78,9.190000000000001,-13.66
113.62,7.12,5.27,13.4,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-25.900000000000006,5.17,-9.26
262.29,60.13,72.49,5.07,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,122.77000000000001,-3.16,57.959999999999994
164.86,1.62,7.57,48.35,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-464.13,13.829999999999998,2.09
126.31,45.48,6.26,10.44,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,-13.210000000000008,2.209999999999999,-8.27
2283.29,34.34,5.12,17.57,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,1654.3,-16.950000000000003,-0.3600000000000003
1337.5,49.91,0.76,57.9,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,708.51,23.379999999999995,-4.720000000000001
186.21,83.94,1.98,22.4,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-442.78,-12.120000000000005,-3.5000000000000004
1161.0,5.31,22.39,44.22,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,532.01,9.699999999999996,16.91
951.74,29.42,3.57,13.87,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,322.75,-20.650000000000006,-1.9100000000000006
266.61,35.77,0.97,8.07,0,628.99,34.52,5.48,"Recetas Sustanciosas: Alto contenido calórico y proteico, ideales para comidas principales",60.6,Sustanciosas,-362.38,-26.450000000000003,-4.510000000000001
184.56,45.21,6.2,0.03,1,139.52,8.23,14.53,"Recetas Ligeras: Bajo contenido calórico y proteico, alto en azúcar, ideales para postres y snacks",39.4,Ligeras,45.03999999999999,-8.200000000000001,-8.329999999999998
